sid,tid,score
UAV-25,UAV-861,0.0
UAV-25,UAV-1017,0.1620001021062361
UAV-25,UAV-1018,0.11058082985650876
UAV-25,UAV-1012,0.19660752611849852
UAV-25,UAV-1031,0.0
UAV-25,UAV-1015,0.0
UAV-25,UAV-1016,0.0
UAV-25,UAV-1013,0.0
UAV-25,UAV-1014,0.0
UAV-25,UAV-998,0.20251964578291246
UAV-25,UAV-931,0.12637362293411372
UAV-25,UAV-999,0.1750416235419177
UAV-25,UAV-911,0.2616419405958862
UAV-25,UAV-895,0.0
UAV-25,UAV-930,0.0
UAV-1352,UAV-1008,0.0
UAV-1352,UAV-1009,0.0
UAV-1352,UAV-1006,0.0
UAV-1352,UAV-860,0.0
UAV-1352,UAV-1007,0.0
UAV-1352,UAV-1406,0.0
UAV-1352,UAV-1143,0.0
UAV-1352,UAV-1022,0.0
UAV-1352,UAV-1364,0.0
UAV-1352,UAV-1144,0.0
UAV-1352,UAV-1142,0.0
UAV-1352,UAV-1021,0.0
UAV-1352,UAV-1367,0.0
UAV-1352,UAV-1027,0.0
UAV-1352,UAV-1005,0.0
UAV-1352,UAV-1420,0.0
UAV-1352,UAV-1365,0.19534016047825029
UAV-1352,UAV-1101,0.0
UAV-1352,UAV-1002,0.0
UAV-1352,UAV-1366,0.0
UAV-1352,UAV-1003,0.0
UAV-1352,UAV-906,0.0
UAV-1352,UAV-947,0.0
UAV-1352,UAV-1195,0.0
UAV-1352,UAV-905,0.0
UAV-1352,UAV-948,0.0
UAV-1352,UAV-945,0.29523964951247667
UAV-1352,UAV-861,0.0
UAV-1352,UAV-1017,0.0
UAV-1352,UAV-1018,0.0
UAV-1352,UAV-1012,0.0
UAV-1352,UAV-1031,0.0
UAV-1352,UAV-1015,0.0
UAV-1352,UAV-1016,0.0
UAV-1352,UAV-1013,0.0
UAV-1352,UAV-1014,0.0
UAV-1352,UAV-998,0.0
UAV-1352,UAV-931,0.0
UAV-1352,UAV-999,0.0
UAV-1352,UAV-911,0.0
UAV-1352,UAV-895,0.0
UAV-1352,UAV-930,0.0
UAV-28,UAV-1008,0.0
UAV-28,UAV-1009,0.0
UAV-28,UAV-1006,0.161511989834968
UAV-28,UAV-860,0.4049365649165418
UAV-28,UAV-1007,0.14019561914697312
UAV-28,UAV-1406,0.0
UAV-28,UAV-1143,0.0
UAV-28,UAV-1022,0.0
UAV-28,UAV-1364,0.0
UAV-28,UAV-1144,0.0
UAV-28,UAV-1142,0.0
UAV-28,UAV-1021,0.31733981041690096
UAV-28,UAV-1367,0.0
UAV-28,UAV-1027,0.09843536863540159
UAV-28,UAV-1005,0.0
UAV-28,UAV-1420,0.0
UAV-28,UAV-1365,0.12337233189888902
UAV-28,UAV-1101,0.17178689195167507
UAV-28,UAV-1002,0.2569091437302259
UAV-28,UAV-1366,0.0
UAV-28,UAV-1003,0.2532329471915739
UAV-28,UAV-906,0.1666178483525155
UAV-28,UAV-947,0.0
UAV-28,UAV-1195,0.0
UAV-28,UAV-905,0.22358471870635446
UAV-28,UAV-948,0.0
UAV-28,UAV-945,0.0
UAV-28,UAV-861,0.0
UAV-28,UAV-1017,0.1620001021062361
UAV-28,UAV-1018,0.11058082985650876
UAV-28,UAV-1012,0.19660752611849852
UAV-28,UAV-1031,0.0
UAV-28,UAV-1015,0.0
UAV-28,UAV-1016,0.0
UAV-28,UAV-1013,0.0
UAV-28,UAV-1014,0.0
UAV-28,UAV-998,0.20251964578291246
UAV-28,UAV-931,0.12637362293411372
UAV-28,UAV-999,0.1750416235419177
UAV-28,UAV-911,0.2616419405958862
UAV-28,UAV-895,0.0
UAV-28,UAV-930,0.0
UAV-937,UAV-1008,0.10229996652772672
UAV-937,UAV-1009,0.0
UAV-937,UAV-1006,0.12657119818945384
UAV-937,UAV-860,0.0
UAV-937,UAV-1007,0.14654401692907626
UAV-937,UAV-1406,0.36964949073131637
UAV-937,UAV-1143,0.05723429765364927
UAV-937,UAV-1022,0.037364151848755564
UAV-937,UAV-1364,0.0
UAV-937,UAV-1144,0.06593920293638561
UAV-937,UAV-1142,0.047672802431812066
UAV-937,UAV-1021,0.053391003743618416
UAV-937,UAV-1367,0.23994144259016342
UAV-937,UAV-1027,0.27739611428035216
UAV-937,UAV-1005,0.16767427254860712
UAV-937,UAV-1420,0.0
UAV-937,UAV-1365,0.19690082317303764
UAV-937,UAV-1101,0.04489145480353476
UAV-937,UAV-1002,0.0
UAV-937,UAV-1366,0.32588231280941066
UAV-937,UAV-1003,0.0
UAV-937,UAV-906,0.130572477791124
UAV-937,UAV-947,0.0
UAV-937,UAV-1195,0.18702741800966685
UAV-937,UAV-905,0.05836079800613808
UAV-937,UAV-948,0.0
UAV-937,UAV-945,0.36190598894886883
UAV-937,UAV-861,0.04307834336712947
UAV-937,UAV-1017,0.04228578451469585
UAV-937,UAV-1018,0.12383483299540289
UAV-937,UAV-1012,0.051319124959330706
UAV-937,UAV-1031,0.06687941946899933
UAV-937,UAV-1015,0.1431979865330318
UAV-937,UAV-1016,0.10312358652412183
UAV-937,UAV-1013,0.0
UAV-937,UAV-1014,0.0
UAV-937,UAV-998,0.12458308399931291
UAV-937,UAV-931,0.22360134116313546
UAV-937,UAV-999,0.0
UAV-937,UAV-911,0.13674486123508706
UAV-937,UAV-895,0.06075778137911696
UAV-937,UAV-930,0.20474647557884829
UAV-160,UAV-1008,0.0
UAV-160,UAV-1009,0.0
UAV-160,UAV-1006,0.041883391167127505
UAV-160,UAV-860,0.10500840565212645
UAV-160,UAV-1007,0.03635561646321209
UAV-160,UAV-1406,0.2305891953552065
UAV-160,UAV-1143,0.0
UAV-160,UAV-1022,0.06274257937820131
UAV-160,UAV-1364,0.0
UAV-160,UAV-1144,0.055394691011108894
UAV-160,UAV-1142,0.0
UAV-160,UAV-1021,0.08229275997512066
UAV-160,UAV-1367,0.0
UAV-160,UAV-1027,0.02552632193714893
UAV-160,UAV-1005,0.0
UAV-160,UAV-1420,0.0
UAV-160,UAV-1365,0.11746196283464033
UAV-160,UAV-1101,0.30098420245468765
UAV-160,UAV-1002,0.24460145827065144
UAV-160,UAV-1366,0.27647554648006467
UAV-160,UAV-1003,0.06566852773262617
UAV-160,UAV-906,0.3385390246401595
UAV-160,UAV-947,0.0
UAV-160,UAV-1195,0.2694256133769887
UAV-160,UAV-905,0.25806157978104644
UAV-160,UAV-948,0.0
UAV-160,UAV-945,0.08906695946087333
UAV-160,UAV-861,0.0
UAV-160,UAV-1017,0.042009968749459864
UAV-160,UAV-1018,0.07720035414731889
UAV-160,UAV-1012,0.05098438779211603
UAV-160,UAV-1031,0.0
UAV-160,UAV-1015,0.23066557038144944
UAV-160,UAV-1016,0.08658352315134941
UAV-160,UAV-1013,0.0
UAV-160,UAV-1014,0.0
UAV-160,UAV-998,0.2974187020938881
UAV-160,UAV-931,0.28668836987264934
UAV-160,UAV-999,0.0453919043213221
UAV-160,UAV-911,0.06784915321086145
UAV-160,UAV-895,0.0
UAV-160,UAV-930,0.0
 allocated to UAVs,UAV-1008,0.07912135838798116
 allocated to UAVs,UAV-1009,0.09241329233104854
 allocated to UAVs,UAV-1006,0.0
 allocated to UAVs,UAV-860,0.08345122355893855
 allocated to UAVs,UAV-1007,0.0
 allocated to UAVs,UAV-1406,0.08090590225469327
 allocated to UAVs,UAV-1143,0.0
 allocated to UAVs,UAV-1022,0.0
 allocated to UAVs,UAV-1364,0.0
 allocated to UAVs,UAV-1144,0.0
 allocated to UAVs,UAV-1142,0.0
 allocated to UAVs,UAV-1021,0.13079774837676145
 allocated to UAVs,UAV-1367,0.0
 allocated to UAVs,UAV-1027,0.0
 allocated to UAVs,UAV-1005,0.36528851151484565
 allocated to UAVs,UAV-1420,0.0
 allocated to UAVs,UAV-1365,0.10170059157195342
 allocated to UAVs,UAV-1101,0.0
 allocated to UAVs,UAV-1002,0.0
 allocated to UAVs,UAV-1366,0.1309438078314447
 allocated to UAVs,UAV-1003,0.0
 allocated to UAVs,UAV-906,0.0
 allocated to UAVs,UAV-947,0.12247357556869767
 allocated to UAVs,UAV-1195,0.1098178940403177
 allocated to UAVs,UAV-905,0.0
 allocated to UAVs,UAV-948,0.0
 allocated to UAVs,UAV-945,0.4367196934378523
 allocated to UAVs,UAV-861,0.0
 allocated to UAVs,UAV-1017,0.0
 allocated to UAVs,UAV-1018,0.09115606100516399
 allocated to UAVs,UAV-1012,0.08103559933574392
 allocated to UAVs,UAV-1031,0.29173371783741237
 allocated to UAVs,UAV-1015,0.0
 allocated to UAVs,UAV-1016,0.0
 allocated to UAVs,UAV-1013,0.11148604082306471
 allocated to UAVs,UAV-1014,0.0
 allocated to UAVs,UAV-998,0.0
 allocated to UAVs,UAV-931,0.0
 allocated to UAVs,UAV-999,0.0
 allocated to UAVs,UAV-911,0.0
 allocated to UAVs,UAV-895,0.0
 allocated to UAVs,UAV-930,0.1267523387149871
UAV-969,UAV-1008,0.0
UAV-969,UAV-1009,0.0
UAV-969,UAV-1006,0.2110853700885685
UAV-969,UAV-860,0.08617747747355836
UAV-969,UAV-1007,0.029836043118061973
UAV-969,UAV-1406,0.2641450521620525
UAV-969,UAV-1143,0.07887389920874613
UAV-969,UAV-1022,0.05572802523287206
UAV-969,UAV-1364,0.08216224178050789
UAV-969,UAV-1144,0.10992175574982806
UAV-969,UAV-1142,0.0656973173106714
UAV-969,UAV-1021,0.21046497088442861
UAV-969,UAV-1367,0.06555630356657277
UAV-969,UAV-1027,0.24226263538754148
UAV-969,UAV-1005,0.0
UAV-969,UAV-1420,0.0
UAV-969,UAV-1365,0.0706343816035181
UAV-969,UAV-1101,0.03655921024190356
UAV-969,UAV-1002,0.05467469195113501
UAV-969,UAV-1366,0.1984015104350365
UAV-969,UAV-1003,0.053892333992269656
UAV-969,UAV-906,0.09539374429701178
UAV-969,UAV-947,0.0
UAV-969,UAV-1195,0.14692719623089126
UAV-969,UAV-905,0.12800899601024815
UAV-969,UAV-948,0.0
UAV-969,UAV-945,0.10939473785836182
UAV-969,UAV-861,0.23546771322125173
UAV-969,UAV-1017,0.15589036596961217
UAV-969,UAV-1018,0.1595997674237149
UAV-969,UAV-1012,0.11256373947247027
UAV-969,UAV-1031,0.09216572591244107
UAV-969,UAV-1015,0.31626381492089606
UAV-969,UAV-1016,0.17842697191702125
UAV-969,UAV-1013,0.0
UAV-969,UAV-1014,0.0
UAV-969,UAV-998,0.25865639326988404
UAV-969,UAV-931,0.38251668774903186
UAV-969,UAV-999,0.03725187319852844
UAV-969,UAV-911,0.05568191266325181
UAV-969,UAV-895,0.08372956987510008
UAV-969,UAV-930,0.04004412446859184
UAV-968,UAV-1008,0.0
UAV-968,UAV-1009,0.0
UAV-968,UAV-1006,0.1319896301820767
UAV-968,UAV-860,0.0
UAV-968,UAV-1007,0.0
UAV-968,UAV-1406,0.13017762419447568
UAV-968,UAV-1143,0.035250794584364226
UAV-968,UAV-1022,0.04981260441751827
UAV-968,UAV-1364,0.07344088061198298
UAV-968,UAV-1144,0.17555705763353938
UAV-968,UAV-1142,0.029361837825883357
UAV-968,UAV-1021,0.12775789546953967
UAV-968,UAV-1367,0.029298815120315864
UAV-968,UAV-1027,0.19782185642367833
UAV-968,UAV-1005,0.0
UAV-968,UAV-1420,0.0
UAV-968,UAV-1365,0.019833959890994946
UAV-968,UAV-1101,0.0
UAV-968,UAV-1002,0.0
UAV-968,UAV-1366,0.10438867597359436
UAV-968,UAV-1003,0.0
UAV-968,UAV-906,0.026786327780981414
UAV-968,UAV-947,0.0
UAV-968,UAV-1195,0.0691254787451466
UAV-968,UAV-905,0.03594460990407165
UAV-968,UAV-948,0.0
UAV-968,UAV-945,0.0474696000464272
UAV-968,UAV-861,0.31153590053478014
UAV-968,UAV-1017,0.08248214415359714
UAV-968,UAV-1018,0.08606802760928527
UAV-968,UAV-1012,0.03160762001724923
UAV-968,UAV-1031,0.04119125724036743
UAV-968,UAV-1015,0.10092986993888334
UAV-968,UAV-1016,0.0
UAV-968,UAV-1013,0.0
UAV-968,UAV-1014,0.0
UAV-968,UAV-998,0.0
UAV-968,UAV-931,0.3257256401954626
UAV-968,UAV-999,0.0
UAV-968,UAV-911,0.0
UAV-968,UAV-895,0.03742091994834503
UAV-968,UAV-930,0.017896759512512052
UAV-1093,UAV-1008,0.0
UAV-1093,UAV-1009,0.0
UAV-1093,UAV-1006,0.0
UAV-1093,UAV-860,0.0
UAV-1093,UAV-1007,0.0
UAV-1093,UAV-1406,0.0
UAV-1093,UAV-1143,0.0
UAV-1093,UAV-1022,0.0
UAV-1093,UAV-1364,0.0
UAV-1093,UAV-1144,0.0
UAV-1093,UAV-1142,0.0
UAV-1093,UAV-1021,0.0
UAV-1093,UAV-1367,0.0
UAV-1093,UAV-1027,0.0
UAV-1093,UAV-1005,0.0
UAV-1093,UAV-1420,0.0
UAV-1093,UAV-1365,0.0
UAV-1093,UAV-1101,0.0
UAV-1093,UAV-1002,0.0
UAV-1093,UAV-1366,0.0
UAV-1093,UAV-1003,0.0
UAV-1093,UAV-906,0.0
UAV-1093,UAV-947,0.0
UAV-1093,UAV-1195,0.0
UAV-1093,UAV-905,0.0
UAV-1093,UAV-948,0.0
UAV-1093,UAV-945,0.0
UAV-1093,UAV-861,0.0
UAV-1093,UAV-1017,0.0
UAV-1093,UAV-1018,0.0
UAV-1093,UAV-1012,0.0
UAV-1093,UAV-1031,0.0
UAV-1093,UAV-1015,0.0
UAV-1093,UAV-1016,0.0
UAV-1093,UAV-1013,0.0
UAV-1093,UAV-1014,0.0
UAV-1093,UAV-998,0.0
UAV-1093,UAV-931,0.0
UAV-1093,UAV-999,0.0
UAV-1093,UAV-911,0.0
UAV-1093,UAV-895,0.0
UAV-1093,UAV-930,0.0
UAV-729,UAV-1008,0.0
UAV-729,UAV-1009,0.0
UAV-729,UAV-1006,0.06586063152428513
UAV-729,UAV-860,0.16512320800411623
UAV-729,UAV-1007,0.057168337925824673
UAV-729,UAV-1406,0.0
UAV-729,UAV-1143,0.0
UAV-729,UAV-1022,0.0
UAV-729,UAV-1364,0.0
UAV-729,UAV-1144,0.0
UAV-729,UAV-1142,0.0
UAV-729,UAV-1021,0.12940339812053409
UAV-729,UAV-1367,0.0
UAV-729,UAV-1027,0.04013953112259755
UAV-729,UAV-1005,0.0
UAV-729,UAV-1420,0.0
UAV-729,UAV-1365,0.05030821364894956
UAV-729,UAV-1101,0.07005048481596955
UAV-729,UAV-1002,0.10476125312879231
UAV-729,UAV-1366,0.0
UAV-729,UAV-1003,0.10326219026732672
UAV-729,UAV-906,0.4086019159945767
UAV-729,UAV-947,0.0
UAV-729,UAV-1195,0.0
UAV-729,UAV-905,0.09117236923541412
UAV-729,UAV-948,0.0
UAV-729,UAV-945,0.0
UAV-729,UAV-861,0.0
UAV-729,UAV-1017,0.06605967174707801
UAV-729,UAV-1018,0.045092152578089344
UAV-729,UAV-1012,0.08017173118740348
UAV-729,UAV-1031,0.0
UAV-729,UAV-1015,0.0
UAV-729,UAV-1016,0.0
UAV-729,UAV-1013,0.0
UAV-729,UAV-1014,0.0
UAV-729,UAV-998,0.08258254870716351
UAV-729,UAV-931,0.05153206658500742
UAV-729,UAV-999,0.07137768459967882
UAV-729,UAV-911,0.10669117171110341
UAV-729,UAV-895,0.0
UAV-729,UAV-930,0.0
UAV-722,UAV-1008,0.0
UAV-722,UAV-1009,0.0
UAV-722,UAV-1006,0.161511989834968
UAV-722,UAV-860,0.4049365649165418
UAV-722,UAV-1007,0.14019561914697312
UAV-722,UAV-1406,0.0
UAV-722,UAV-1143,0.0
UAV-722,UAV-1022,0.0
UAV-722,UAV-1364,0.0
UAV-722,UAV-1144,0.0
UAV-722,UAV-1142,0.0
UAV-722,UAV-1021,0.31733981041690096
UAV-722,UAV-1367,0.0
UAV-722,UAV-1027,0.09843536863540159
UAV-722,UAV-1005,0.0
UAV-722,UAV-1420,0.0
UAV-722,UAV-1365,0.12337233189888902
UAV-722,UAV-1101,0.17178689195167507
UAV-722,UAV-1002,0.2569091437302259
UAV-722,UAV-1366,0.0
UAV-722,UAV-1003,0.2532329471915739
UAV-722,UAV-906,0.1666178483525155
UAV-722,UAV-947,0.0
UAV-722,UAV-1195,0.0
UAV-722,UAV-905,0.22358471870635446
UAV-722,UAV-948,0.0
UAV-722,UAV-945,0.0
UAV-722,UAV-861,0.0
UAV-722,UAV-1017,0.1620001021062361
UAV-722,UAV-1018,0.11058082985650876
UAV-722,UAV-1012,0.19660752611849852
UAV-722,UAV-1031,0.0
UAV-722,UAV-1015,0.0
UAV-722,UAV-1016,0.0
UAV-722,UAV-1013,0.0
UAV-722,UAV-1014,0.0
UAV-722,UAV-998,0.20251964578291246
UAV-722,UAV-931,0.12637362293411372
UAV-722,UAV-999,0.1750416235419177
UAV-722,UAV-911,0.2616419405958862
UAV-722,UAV-895,0.0
UAV-722,UAV-930,0.0
UAV-967,UAV-1008,0.0
UAV-967,UAV-1009,0.0
UAV-967,UAV-1006,0.02954676954557654
UAV-967,UAV-860,0.07407850882396894
UAV-967,UAV-1007,0.025647183558741606
UAV-967,UAV-1406,0.09114751221535844
UAV-967,UAV-1143,0.0
UAV-967,UAV-1022,0.044261949233894836
UAV-967,UAV-1364,0.0
UAV-967,UAV-1144,0.15622811503290335
UAV-967,UAV-1142,0.0
UAV-967,UAV-1021,0.12775651399052412
UAV-967,UAV-1367,0.0
UAV-967,UAV-1027,0.018007623800412077
UAV-967,UAV-1005,0.0
UAV-967,UAV-1420,0.0
UAV-967,UAV-1365,0.022569555750266927
UAV-967,UAV-1101,0.08460531311193777
UAV-967,UAV-1002,0.046998586740864594
UAV-967,UAV-1366,0.13323669915426703
UAV-967,UAV-1003,0.04632606866934072
UAV-967,UAV-906,0.49177770484208744
UAV-967,UAV-947,0.0
UAV-967,UAV-1195,0.06650822864989091
UAV-967,UAV-905,0.04090226468189386
UAV-967,UAV-948,0.119364570568812
UAV-967,UAV-945,0.028861572109104564
UAV-967,UAV-861,0.0806563867451839
UAV-967,UAV-1017,0.02963606409767923
UAV-967,UAV-1018,0.1570816993887686
UAV-967,UAV-1012,0.035967096133760215
UAV-967,UAV-1031,0.0
UAV-967,UAV-1015,0.2832908048707783
UAV-967,UAV-1016,0.09229593031166411
UAV-967,UAV-1013,0.0
UAV-967,UAV-1014,0.0
UAV-967,UAV-998,0.14855089796409332
UAV-967,UAV-931,0.43322528008911393
UAV-967,UAV-999,0.032021861144557996
UAV-967,UAV-911,0.047864397746218305
UAV-967,UAV-895,0.0
UAV-967,UAV-930,0.0
UAV-725,UAV-1008,0.0
UAV-725,UAV-1009,0.0
UAV-725,UAV-1006,0.161511989834968
UAV-725,UAV-860,0.4049365649165418
UAV-725,UAV-1007,0.14019561914697312
UAV-725,UAV-1406,0.0
UAV-725,UAV-1143,0.0
UAV-725,UAV-1022,0.0
UAV-725,UAV-1364,0.0
UAV-725,UAV-1144,0.0
UAV-725,UAV-1142,0.0
UAV-725,UAV-1021,0.31733981041690096
UAV-725,UAV-1367,0.0
UAV-725,UAV-1027,0.09843536863540159
UAV-725,UAV-1005,0.0
UAV-725,UAV-1420,0.0
UAV-725,UAV-1365,0.12337233189888902
UAV-725,UAV-1101,0.17178689195167507
UAV-725,UAV-1002,0.2569091437302259
UAV-725,UAV-1366,0.0
UAV-725,UAV-1003,0.2532329471915739
UAV-725,UAV-906,0.1666178483525155
UAV-725,UAV-947,0.0
UAV-725,UAV-1195,0.0
UAV-725,UAV-905,0.22358471870635446
UAV-725,UAV-948,0.0
UAV-725,UAV-945,0.0
UAV-725,UAV-861,0.0
UAV-725,UAV-1017,0.1620001021062361
UAV-725,UAV-1018,0.11058082985650876
UAV-725,UAV-1012,0.19660752611849852
UAV-725,UAV-1031,0.0
UAV-725,UAV-1015,0.0
UAV-725,UAV-1016,0.0
UAV-725,UAV-1013,0.0
UAV-725,UAV-1014,0.0
UAV-725,UAV-998,0.20251964578291246
UAV-725,UAV-931,0.12637362293411372
UAV-725,UAV-999,0.1750416235419177
UAV-725,UAV-911,0.2616419405958862
UAV-725,UAV-895,0.0
UAV-725,UAV-930,0.0
UAV-966,UAV-1008,0.0
UAV-966,UAV-1009,0.0
UAV-966,UAV-1006,0.05639111670016391
UAV-966,UAV-860,0.0
UAV-966,UAV-1007,0.0
UAV-966,UAV-1406,0.0685346852747404
UAV-966,UAV-1143,0.07655669579665407
UAV-966,UAV-1022,0.0
UAV-966,UAV-1364,0.0
UAV-966,UAV-1144,0.04407508651880748
UAV-966,UAV-1142,0.06376722320647753
UAV-966,UAV-1021,0.0
UAV-966,UAV-1367,0.0636303522463956
UAV-966,UAV-1027,0.2038991191311608
UAV-966,UAV-1005,0.0
UAV-966,UAV-1420,0.0
UAV-966,UAV-1365,0.04307484275805366
UAV-966,UAV-1101,0.0
UAV-966,UAV-1002,0.0
UAV-966,UAV-1366,0.027730339840204808
UAV-966,UAV-1003,0.0
UAV-966,UAV-906,0.05817380208353234
UAV-966,UAV-947,0.0
UAV-966,UAV-1195,0.062017187834619056
UAV-966,UAV-905,0.07806350462170848
UAV-966,UAV-948,0.0
UAV-966,UAV-945,0.032551937726366297
UAV-966,UAV-861,0.05762166679389424
UAV-966,UAV-1017,0.05656153869843159
UAV-966,UAV-1018,0.0772175054943108
UAV-966,UAV-1012,0.06864455054270166
UAV-966,UAV-1031,0.08945802746333778
UAV-966,UAV-1015,0.05706176877484478
UAV-966,UAV-1016,0.0
UAV-966,UAV-1013,0.0
UAV-966,UAV-1014,0.0
UAV-966,UAV-998,0.0
UAV-966,UAV-931,0.08824545751658165
UAV-966,UAV-999,0.0
UAV-966,UAV-911,0.0
UAV-966,UAV-895,0.08126971373822903
UAV-966,UAV-930,0.038867684825265945
UAV-961,UAV-1008,0.0
UAV-961,UAV-1009,0.0
UAV-961,UAV-1006,0.1485586365654632
UAV-961,UAV-860,0.20186224710406403
UAV-961,UAV-1007,0.0698879902855556
UAV-961,UAV-1406,0.18930454769325838
UAV-961,UAV-1143,0.092377167439266
UAV-961,UAV-1022,0.0
UAV-961,UAV-1364,0.0
UAV-961,UAV-1144,0.05318322068212826
UAV-961,UAV-1142,0.07694474525034653
UAV-961,UAV-1021,0.33054301509000683
UAV-961,UAV-1367,0.07677958985191287
UAV-961,UAV-1027,0.0490703641726066
UAV-961,UAV-1005,0.0
UAV-961,UAV-1420,0.0
UAV-961,UAV-1365,0.2474854461474676
UAV-961,UAV-1101,0.08563634662020514
UAV-961,UAV-1002,0.12807007701478587
UAV-961,UAV-1366,0.20600132986868466
UAV-961,UAV-1003,0.12623748060739198
UAV-961,UAV-906,0.1532550023314851
UAV-961,UAV-947,0.0
UAV-961,UAV-1195,0.17130210265323023
UAV-961,UAV-905,0.20565309734483478
UAV-961,UAV-948,0.0
UAV-961,UAV-945,0.24181970001362002
UAV-961,UAV-861,0.06952920716024165
UAV-961,UAV-1017,0.1490076019554913
UAV-961,UAV-1018,0.26841290305743026
UAV-961,UAV-1012,0.18083949091653906
UAV-961,UAV-1031,0.10794456442735327
UAV-961,UAV-1015,0.0688536059928137
UAV-961,UAV-1016,0.0
UAV-961,UAV-1013,0.0
UAV-961,UAV-1014,0.0
UAV-961,UAV-998,0.10095672834307629
UAV-961,UAV-931,0.16947909484624063
UAV-961,UAV-999,0.08725884132542489
UAV-961,UAV-911,0.13042939225860972
UAV-961,UAV-895,0.09806413241342785
UAV-961,UAV-930,0.0468997073569773
UAV-960,UAV-1008,0.25096199855569096
UAV-960,UAV-1009,0.0
UAV-960,UAV-1006,0.051711406309089845
UAV-960,UAV-860,0.0
UAV-960,UAV-1007,0.0
UAV-960,UAV-1406,0.06284722069526592
UAV-960,UAV-1143,0.07020351136282182
UAV-960,UAV-1022,0.0
UAV-960,UAV-1364,0.0
UAV-960,UAV-1144,0.040417442328743905
UAV-960,UAV-1142,0.058475394377550914
UAV-960,UAV-1021,0.0
UAV-960,UAV-1367,0.2966083469339506
UAV-960,UAV-1027,0.09962471920291441
UAV-960,UAV-1005,0.0
UAV-960,UAV-1420,0.0
UAV-960,UAV-1365,0.03950020545621495
UAV-960,UAV-1101,0.0
UAV-960,UAV-1002,0.0
UAV-960,UAV-1366,0.025429091574662936
UAV-960,UAV-1003,0.0
UAV-960,UAV-906,0.05334615258784855
UAV-960,UAV-947,0.0
UAV-960,UAV-1195,0.05687058859491973
UAV-960,UAV-905,0.07158527515722962
UAV-960,UAV-948,0.0
UAV-960,UAV-945,0.029850561159598832
UAV-960,UAV-861,0.052839837161398055
UAV-960,UAV-1017,0.05186768555504422
UAV-960,UAV-1018,0.07080948267121437
UAV-960,UAV-1012,0.06294796861166221
UAV-960,UAV-1031,0.08203420461352438
UAV-960,UAV-1015,0.21773391957706098
UAV-960,UAV-1016,0.0
UAV-960,UAV-1013,0.0
UAV-960,UAV-1014,0.0
UAV-960,UAV-998,0.0
UAV-960,UAV-931,0.20882280073830314
UAV-960,UAV-999,0.0
UAV-960,UAV-911,0.0
UAV-960,UAV-895,0.3101055872444512
UAV-960,UAV-930,0.2938464462493309
UAV-958,UAV-1008,0.0
UAV-958,UAV-1009,0.0
UAV-958,UAV-1006,0.04034120618065221
UAV-958,UAV-860,0.10114189957089206
UAV-958,UAV-1007,0.03501696922569746
UAV-958,UAV-1406,0.09765190050058015
UAV-958,UAV-1143,0.0
UAV-958,UAV-1022,0.0
UAV-958,UAV-1364,0.0
UAV-958,UAV-1144,0.0
UAV-958,UAV-1142,0.0
UAV-958,UAV-1021,0.07926266486121658
UAV-958,UAV-1367,0.0
UAV-958,UAV-1027,0.024586419284703183
UAV-958,UAV-1005,0.0
UAV-958,UAV-1420,0.0
UAV-958,UAV-1365,0.030814979638393386
UAV-958,UAV-1101,0.04290759116048953
UAV-958,UAV-1002,0.06416876386394443
UAV-958,UAV-1366,0.07902335513959102
UAV-958,UAV-1003,0.06325055214060493
UAV-958,UAV-906,0.04161650773192459
UAV-958,UAV-947,0.0
UAV-958,UAV-1195,0.0441827100502064
UAV-958,UAV-905,0.055845248674060835
UAV-958,UAV-948,0.0
UAV-958,UAV-945,0.04638174920061664
UAV-958,UAV-861,0.0
UAV-958,UAV-1017,0.04046312305997897
UAV-958,UAV-1018,0.027620017940632326
UAV-958,UAV-1012,0.049107095738951376
UAV-958,UAV-1031,0.0
UAV-958,UAV-1015,0.2041601825401941
UAV-958,UAV-1016,0.20941020094150342
UAV-958,UAV-1013,0.0
UAV-958,UAV-1014,0.0
UAV-958,UAV-998,0.30357118493632734
UAV-958,UAV-931,0.6009529154457647
UAV-958,UAV-999,0.043720532653432696
UAV-958,UAV-911,0.06535088498302566
UAV-958,UAV-895,0.0
UAV-958,UAV-930,0.0
UAV-717,UAV-1008,0.0
UAV-717,UAV-1009,0.0
UAV-717,UAV-1006,0.0
UAV-717,UAV-860,0.0
UAV-717,UAV-1007,0.0
UAV-717,UAV-1406,0.0
UAV-717,UAV-1143,0.0
UAV-717,UAV-1022,0.0
UAV-717,UAV-1364,0.0
UAV-717,UAV-1144,0.0
UAV-717,UAV-1142,0.0
UAV-717,UAV-1021,0.0
UAV-717,UAV-1367,0.0
UAV-717,UAV-1027,0.0
UAV-717,UAV-1005,0.0
UAV-717,UAV-1420,0.0
UAV-717,UAV-1365,0.0
UAV-717,UAV-1101,0.0
UAV-717,UAV-1002,0.0
UAV-717,UAV-1366,0.0
UAV-717,UAV-1003,0.0
UAV-717,UAV-906,0.3095175936526828
UAV-717,UAV-947,0.0
UAV-717,UAV-1195,0.0
UAV-717,UAV-905,0.41534208247059035
UAV-717,UAV-948,0.0
UAV-717,UAV-945,0.0
UAV-717,UAV-861,0.0
UAV-717,UAV-1017,0.0
UAV-717,UAV-1018,0.0
UAV-717,UAV-1012,0.0
UAV-717,UAV-1031,0.0
UAV-717,UAV-1015,0.30360094627123135
